Whiteboard loaded,Whiteboard loaded
Whiteboard saved,Whiteboard saved
Wizard completed successfully!,Wizard completed successfully!
Workflow,Workflow
Workflow & dependency visualization,Workflow & dependency visualization
Workflow and dependency chain visualization,Workflow and dependency chain visualization
Workflow saved,Workflow saved
Workspace,Workspace
Workspace Navigation,Workspace Navigation
Workspaces,Workspaces
Write a comment…,Write a comment…
Write documentation,Write documentation
Yes,Yes
Yesterday,Yesterday
You are here,You are here
You do not have permission to {0} {1},You do not have permission to {0} {1}
You do not have the '{0}' capability. Contact your administrator.,You do not have the '{0}' capability. Contact your administrator.
You have an unsaved draft.,You have an unsaved draft.
You were mentioned,You were mentioned
You're all set. Click Finish to start using the system.,You're all set. Click Finish to start using the system.
Your information has been submitted successfully.,Your information has been submitted successfully.
Zone,Zone
Zoom In,Zoom In
Zoom Out,Zoom Out
active filter(s),active filter(s)
at,at
at minute,at minute
changes,changes
chars,chars
close,close
commented,commented
completed,completed
cover = fill (may crop) · contain = fit inside · stretch = distort to fill · original = natural size,cover = fill (may crop) · contain = fit inside · stretch = distort to fill · original = natural size
d,d
days,days
empty,empty
errors,errors
every minute,every minute
failed,failed
fields,fields
h,h
imported,imported
in,in
info,info
items,items
just now,just now
m,m
mapped fields,mapped fields
min,min
modified,modified
more,more
navigate,navigate
of,of
of every hour,of every hour
on,on
on day,on day
or higher,or higher
page,page
permissions granted,permissions granted
records,records
reports available,reports available
resp,resp
rows,rows
rows added,rows added
rows removed,rows removed
select,select
selected,selected
to toggle,to toggle
to toggle this overlay,to toggle this overlay
uptime,uptime
versions,versions
viewing,viewing
vs last period,vs last period
warnings,warnings
words,words
{0} doctypes,{0} doctypes
{0} is not configured properly. Please check Settings.,{0} is not configured properly. Please check Settings.
{0} is required,{0} is required
{0} modules,{0} modules
{0} must be a number,{0} must be a number
{0} must be greater than zero,{0} must be greater than zero
{0} must be one of: {1},{0} must be one of: {1}
{0} {1} not found,{0} {1} not found
— Skip —,— Skip —
